A0JP70	XM_022463201.1
Q8WZ42	XM_022466455.1
Q8WZ42	XM_022466455.1
Q8WZ42	XM_022466455.1
Q8WZ42	XM_022469024.1
Q8WZ42	XM_022469024.1
Q8WZ42	XM_022466455.1
Q8WZ42	XM_022469017.1
Q8WZ42	XM_022469020.1
Q8WZ42	XM_022469017.1
Q8WZ42	XM_022469020.1
Q8WZ42	XM_022469621.1
Q8WZ42	XM_022466455.1
Q8WZ42	XM_022469621.1
Q8WZ42	XM_022466455.1
Q8WZ42	XM_022469017.1
Q8WZ42	XM_022469020.1
Q8WZ42	XM_022469017.1
Q8WZ42	XM_022469020.1
Q8WZ42	XM_022466455.1
Q8WZ42	XM_022469621.1
Q8WZ42	XM_022469621.1
Q8WZ42	XM_022466455.1
Q8WZ42	XM_022466455.1
Q8WZ42	XM_022469621.1
Q8WZ42	XM_022469621.1
Q8WZ42	XM_022466455.1
Q8WZ42	XM_022466455.1
Q8WZ42	XM_022469024.1
Q8WZ42	XM_022469024.1
Q8WZ42	XM_022466455.1
Q8WZ42	XM_022469024.1
Q8WZ42	XM_022469024.1
Q8WZ42	XM_022466455.1
Q8WZ42	XM_022466455.1
Q8WZ42	XM_022466455.1
Q8WZ42	XM_022469024.1
Q8WZ42	XM_022469024.1
Q8WZ42	XM_022466455.1
Q8WZ42	XM_022469024.1
Q8WZ42	XM_022469024.1
Q8WZ42	XM_022469017.1
Q8WZ42	XM_022469017.1
Q8WZ42	XM_022469020.1
Q8WZ42	XM_022469020.1
Q8WZ42	XM_022469024.1
Q8WZ42	XM_022469024.1
Q8WZ42	XM_022466455.1
Q8WZ42	XM_022469017.1
Q8WZ42	XM_022469017.1
Q8WZ42	XM_022466455.1
Q8WZ42	XM_022469621.1
Q8WZ42	XM_022469017.1
Q8WZ42	XM_022469020.1
Q8WZ42	XM_022469024.1
Q8WZ42	XM_022469017.1
Q8WZ42	XM_022469020.1
Q8WZ42	XM_022469024.1
Q8WZ42	XM_022469621.1
Q8WZ42	XM_022469017.1
Q8WZ42	XM_022469020.1
Q8WZ42	XM_022469024.1
Q8WZ42	XM_022469017.1
Q8WZ42	XM_022469020.1
Q8WZ42	XM_022469024.1
Q8WZ42	XM_022466455.1
Q8WZ42	XM_022469024.1
Q8WZ42	XM_022469024.1
Q8WZ42	XM_022466455.1
Q8WZ42	XM_022466455.1
Q8WZ42	XM_022469621.1
Q8WZ42	XM_022469017.1
Q8WZ42	XM_022469020.1
Q8WZ42	XM_022469017.1
Q8WZ42	XM_022469020.1
Q8WZ42	XM_022466455.1
Q8WZ42	XM_022466455.1
Q8WZ42	XM_022469621.1
Q8WZ42	XM_022466455.1
Q8WZ42	XM_022466455.1
Q8WZ42	XM_022466455.1
Q8WZ42	XM_022469621.1
Q8WZ42	XM_022466455.1
Q8WZ42	XM_022469621.1
Q8WZ42	XM_022469024.1
Q8WZ42	XM_022469024.1
Q8WZ42	XM_022466455.1
Q8WZ42	XM_022469621.1
Q8WZ42	XM_022466455.1
Q8WZ42	XM_022466455.1
Q8WZ42	XM_022466455.1
Q8WZ42	XM_022466455.1
Q8WZ42	XM_022466455.1
Q8WZ42	XM_022469621.1
Q8WZ42	XM_022466455.1
Q8WZ42	XM_022469621.1
Q8WZ42	XM_022466455.1
Q8WZ42	XM_022469621.1
Q8WZ42	XM_022466455.1
Q8WZ42	XM_022466455.1
Q8WZ42	XM_022466455.1
Q8WZ42	XM_022469020.1
Q8WZ42	XM_022469020.1
Q8WZ42	XM_022466455.1
Q8WZ42	XM_022469621.1
Q8WZ42	XM_022469020.1
Q8WZ42	XM_022469020.1
Q8WZ42	XM_022466455.1
Q8WZ42	XM_022469621.1
Q8WZ42	XM_022469017.1
Q8WZ42	XM_022469017.1
Q8WZ42	XM_022466455.1
Q8WZ42	XM_022469621.1
Q8WZ42	XM_022466455.1
Q8WZ42	XM_022466455.1
Q8WZ42	XM_022469621.1
Q8WZ42	XM_022469621.1
Q8WZ42	XM_022469621.1
Q8WZ42	XM_022469621.1
Q8WZ42	XM_022469621.1
Q8WZ42	XM_022469024.1
Q8WZ42	XM_022469024.1
Q8WZ42	XM_022469024.1
Q8WZ42	XM_022469024.1
Q8WZ42	XM_022469621.1
Q8WZ42	XM_022466455.1
Q8WZ42	XM_022466455.1
Q8WZ42	XM_022469020.1
Q8WZ42	XM_022469020.1
Q8WZ42	XM_022469020.1
Q8WZ42	XM_022469020.1
Q8WZ42	XM_022466455.1
Q8WZ42	XM_022466455.1
Q8WZ42	XM_022469020.1
Q8WZ42	XM_022469020.1
Q8WZ42	XM_022466455.1
Q8WZ42	XM_022469017.1
Q8WZ42	XM_022469020.1
Q8WZ42	XM_022469017.1
Q8WZ42	XM_022469020.1
Q8WZ42	XM_022466455.1
Q8WZ42	XM_022469621.1
Q8WZ42	XM_022466455.1
Q8WZ42	XM_022469621.1
Q8WZ42	XM_022466455.1
Q8WZ42	XM_022466455.1
Q8WZ42	XM_022469621.1
Q8WZ42	XM_022469020.1
Q8WZ42	XM_022469024.1
Q8WZ42	XM_022469020.1
Q8WZ42	XM_022469024.1
Q8WZ42	XM_022466455.1
Q8WZ42	XM_022469621.1
Q8WZ42	XM_022469017.1
Q8WZ42	XM_022469017.1
Q8WZ42	XM_022466455.1
Q8WZ42	XM_022466455.1
Q8WZ42	XM_022469621.1
Q8WZ42	XM_022466455.1
Q8WZ42	XM_022469017.1
Q8WZ42	XM_022469020.1
Q8WZ42	XM_022469024.1
Q8WZ42	XM_022469017.1
Q8WZ42	XM_022469020.1
Q8WZ42	XM_022469024.1
Q8WZ42	XM_022466455.1
Q8WZ42	XM_022469621.1
Q8WZ42	XM_022466455.1
Q8WZ42	XM_022469621.1
Q8WZ42	XM_022466455.1
Q8WZ42	XM_022469024.1
Q8WZ42	XM_022469024.1
Q8WZ42	XM_022466455.1
Q8WZ42	XM_022466455.1
Q8WZ42	XM_022469621.1
Q8WZ42	XM_022466455.1
Q8WZ42	XM_022466455.1
Q8WZ42	XM_022469020.1
Q8WZ42	XM_022469020.1
Q8WZ42	XM_022466455.1
Q8WZ42	XM_022469621.1
Q8WZ42	XM_022466455.1
Q8WZ42	XM_022466455.1
Q8WZ42	XM_022469024.1
Q8WZ42	XM_022469024.1
Q8WZ42	XM_022466455.1
Q8WZ42	XM_022469621.1
Q8WZ42	XM_022466455.1
Q8WZ42	XM_022466455.1
Q8WZ42	XM_022469621.1
Q8WZ42	XM_022466455.1
Q8WZ42	XM_022466455.1
Q8WZ42	XM_022469621.1
Q8WZ42	XM_022469020.1
Q8WZ42	XM_022469020.1
Q8WZ42	XM_022469621.1
Q8WZ42	XM_022469621.1
Q8WZ42	XM_022469024.1
Q8WZ42	XM_022469024.1
Q8WZ42	XM_022469621.1
Q8WZ42	XM_022469621.1
Q8WZ42	XM_022466455.1
Q8WZ42	XM_022469024.1
Q8WZ42	XM_022469024.1
Q8WZ42	XM_022466455.1
Q8WZ42	XM_022466455.1
Q8WZ42	XM_022466455.1
Q8WZ42	XM_022469017.1
Q8WZ42	XM_022469017.1
Q8WZ42	XM_022469020.1
Q8WZ42	XM_022469020.1
Q8WZ42	XM_022469024.1
Q8WZ42	XM_022469024.1
Q8WZ42	XM_022466455.1
Q8WZ42	XM_022469024.1
Q8WZ42	XM_022469024.1
Q8WZ42	XM_022466455.1
Q8WZ42	XM_022469020.1
Q8WZ42	XM_022469020.1
Q8WZ42	XM_022466455.1
Q8WZ42	XM_022469017.1
Q8WZ42	XM_022469024.1
Q8WZ42	XM_022469017.1
Q8WZ42	XM_022469024.1
Q8WZ42	XM_022466455.1
Q8WZ42	XM_022469024.1
Q8WZ42	XM_022469024.1
Q8WZ42	XM_022466455.1
Q8WZ42	XM_022466455.1
Q8WZ42	XM_022466455.1
Q8WZ42	XM_022469020.1
Q8WZ42	XM_022469024.1
Q8WZ42	XM_022469020.1
Q8WZ42	XM_022469024.1
Q8WZ42	XM_022466455.1
Q8WZ42	XM_022469621.1
Q8WZ42	XM_022469017.1
Q8WZ42	XM_022469017.1
Q8WZ42	XM_022469020.1
Q8WZ42	XM_022469024.1
Q8WZ42	XM_022469020.1
Q8WZ42	XM_022469024.1
Q8WZ42	XM_022466455.1
Q8WZ42	XM_022469621.1
Q8WZ42	XM_022469024.1
Q8WZ42	XM_022469024.1
Q8WZ42	XM_022466455.1
Q8WZ42	XM_022466455.1
Q8WZ42	XM_022469621.1
Q8WZ42	XM_022469017.1
Q8WZ42	XM_022469017.1
Q8WZ42	XM_022466455.1
Q8WZ42	XM_022469621.1
Q8WZ42	XM_022466455.1
Q8WZ42	XM_022469017.1
Q8WZ42	XM_022469017.1
Q8WZ42	XM_022466455.1
Q8WZ42	XM_022469621.1
Q8WZ42	XM_022466455.1
Q8WZ42	XM_022466455.1
Q8WZ42	XM_022469017.1
Q8WZ42	XM_022469017.1
Q8WZ42	XM_022466455.1
Q8WZ42	XM_022466455.1
Q8WZ42	XM_022466455.1
Q8WZ42	XM_022466455.1
Q8WZ42	XM_022469621.1
Q8WZ42	XM_022466455.1
Q8WZ42	XM_022466455.1
Q8WZ42	XM_022466455.1
Q8WZ42	XM_022466455.1
Q8WZ42	XM_022466455.1
Q8WZ42	XM_022469621.1
Q8WZ42	XM_022469621.1
Q8WZ42	XM_022466455.1
Q8WZ42	XM_022469621.1
Q8WZ42	XM_022469621.1
Q8WZ42	XM_022469017.1
Q8WZ42	XM_022469017.1
Q8WZ42	XM_022466455.1
Q8WZ42	XM_022466455.1
Q8WZ42	XM_022469621.1
Q8WZ42	XM_022466455.1
Q8WZ42	XM_022469621.1
Q8WZ42	XM_022469017.1
Q8WZ42	XM_022469017.1
Q8WZ42	XM_022469621.1
Q8WZ42	XM_022466455.1
Q8WZ42	XM_022466455.1
Q8WZ42	XM_022466455.1
Q8WZ42	XM_022469024.1
Q8WZ42	XM_022469024.1
Q8WZ42	XM_022469024.1
Q8WZ42	XM_022469024.1
Q8WZ42	XM_022466455.1
Q8WZ42	XM_022469020.1
Q8WZ42	XM_022469020.1
Q8WZ42	XM_022466455.1
Q8WZ42	XM_022466455.1
Q8WZ42	XM_022469621.1
Q8WZ42	XM_022466455.1
Q8WZ42	XM_022469621.1
Q8WZ42	XM_022469017.1
Q8WZ42	XM_022469017.1
Q8WZ42	XM_022469621.1
Q8WZ42	XM_022469024.1
Q8WZ42	XM_022469024.1
Q8WZ42	XM_022466455.1
Q8WZ42	XM_022469017.1
Q8WZ42	XM_022469017.1
Q8WZ42	XM_022466455.1
Q8WZ42	XM_022469621.1
Q8WZ42	XM_022469017.1
Q8WZ42	XM_022469020.1
Q8WZ42	XM_022469017.1
Q8WZ42	XM_022469020.1
Q8WZ42	XM_022466455.1
Q8WZ42	XM_022466455.1
Q8WZ42	XM_022469621.1
Q8WZ42	XM_022469020.1
Q8WZ42	XM_022469020.1
Q8WZ42	XM_022466455.1
Q8WZ42	XM_022469621.1
Q8WZ42	XM_022466455.1
Q8WZ42	XM_022466455.1
Q8WZ42	XM_022466455.1
Q8WZ42	XM_022466455.1
Q8WZ42	XM_022469621.1
Q8WZ42	XM_022466455.1
Q8WZ42	XM_022466455.1
Q8WZ42	XM_022466455.1
Q8WZ42	XM_022466455.1
Q8WZ42	XM_022469621.1
Q8WZ42	XM_022466455.1
Q8WZ42	XM_022466455.1
Q8WZ42	XM_022466455.1
Q8WZ42	XM_022469621.1
Q8WZ42	XM_022466455.1
Q8WZ42	XM_022466455.1
Q8WZ42	XM_022469621.1
Q8WZ42	XM_022469621.1
Q8WZ42	XM_022469621.1
Q8WZ42	XM_022469621.1
Q8WZ42	XM_022466455.1
Q8WZ42	XM_022466455.1
Q8WZ42	XM_022469621.1
Q8WZ42	XM_022469621.1
Q8WZ42	XM_022469020.1
Q8WZ42	XM_022469020.1
Q8WZ42	XM_022466455.1
Q8WZ42	XM_022469017.1
Q8WZ42	XM_022469017.1
Q8WZ42	XM_022469020.1
Q8WZ42	XM_022469020.1
Q8WZ42	XM_022466455.1
Q8WZ42	XM_022469621.1
Q8WZ42	XM_022466455.1
Q8WZ42	XM_022466455.1
Q8WZ42	XM_022466455.1
Q8WZ42	XM_022469621.1
Q8WZ42	XM_022466455.1
Q8WZ42	XM_022466455.1
Q8WZ42	XM_022466455.1
Q8WZ42	XM_022469621.1
Q8WZ42	XM_022466455.1
Q8WZ42	XM_022469621.1
Q8WZ42	XM_022466455.1
Q8WZ42	XM_022466455.1
Q8WZ42	XM_022466455.1
Q8WZ42	XM_022466455.1
Q8WZ42	XM_022466455.1
Q8WZ42	XM_022466455.1
Q8WZ42	XM_022469621.1
Q8WZ42	XM_022466455.1
Q8WZ42	XM_022469621.1
Q8WZ42	XM_022466455.1
Q8WZ42	XM_022469621.1
Q8WZ42	XM_022466455.1
Q8WZ42	XM_022466455.1
Q8WZ42	XM_022469621.1
Q8WZ42	XM_022466455.1
Q8WZ42	XM_022469020.1
Q8WZ42	XM_022469020.1
Q8WZ42	XM_022469017.1
Q8WZ42	XM_022469017.1
Q8WZ42	XM_022466455.1
Q8WZ42	XM_022469621.1
Q8WZ42	XM_022469017.1
Q8WZ42	XM_022469017.1
Q8WZ42	XM_022466455.1
Q8WZ42	XM_022469017.1
Q8WZ42	XM_022469017.1
Q8WZ42	XM_022466455.1
Q8WZ42	XM_022466455.1
Q8WZ42	XM_022466455.1
Q90XC2	XM_022439644.1
Q90XC2	XM_022439642.1
Q90XC2	XM_022439645.1
Q90XC2	XM_022439643.1
Q90XC2	XM_022439642.1
Q90XC2	XM_022439645.1
Q90XC2	XM_022439643.1
Q90XC2	XM_022439644.1
Q90XC2	XM_022439642.1
Q90XC2	XM_022439645.1
Q90XC2	XM_022439643.1
Q90XC2	XM_022439643.1
Q90XC2	XM_022439642.1
Q90XC2	XM_022439644.1
Q90XC2	XM_022439645.1
Q90XC2	XM_022439644.1
Q91V92	XM_022437468.1
Q91V92	XM_022437468.1
Q91W90	XM_022437850.1
Q91XE9	XM_022475110.1
Q91XE9	XM_022475109.1
Q91XQ0	XM_022465747.1
Q91XQ0	XM_022465747.1
Q91XQ0	XM_022465747.1
Q91XQ0	XM_022434420.1
Q91XQ0	XM_022434420.1
Q91XQ0	XM_022434420.1
Q91XQ0	XM_022434420.1
Q91XQ0	XM_022434420.1
Q91XQ0	XM_022434420.1
Q91XQ0	XM_022434420.1
Q91XQ0	XM_022434420.1
Q91XQ0	XM_022434420.1
Q91XQ0	XM_022434420.1
Q91YD4	XM_022486449.1
Q91YD4	XM_022486458.1
Q91YD4	XM_022486465.1
Q920G0	XM_022486017.1
Q920G0	XM_022486017.1
Q923W9	XM_022449728.1
Q923W9	XM_022449729.1
Q923W9	XM_022449730.1
Q923W9	XM_022449731.1
Q924M5	XM_022450000.1
Q92508	XM_022489339.1
Q92508	XM_022489341.1
Q92508	XM_022489343.1
Q92508	XM_022489344.1
Q92508	XM_022489345.1
Q92508	XM_022489346.1
Q92508	XM_022489348.1
Q92508	XM_022489349.1
Q92508	XM_022489350.1
Q92508	XM_022489351.1
Q92508	XM_022489352.1
Q92508	XM_022489354.1
Q92508	XM_022489347.1
Q92508	XM_022489340.1
Q92508	XM_022489347.1
Q92508	XM_022489340.1
Q92508	XM_022489351.1
Q92508	XM_022489352.1
Q92508	XM_022489341.1
Q92508	XM_022489344.1
Q92508	XM_022489345.1
Q92508	XM_022489348.1
Q92508	XM_022489350.1
Q92508	XM_022489354.1
Q92508	XM_022489339.1
Q92508	XM_022489346.1
Q92508	XM_022489343.1
Q92508	XM_022489349.1
Q92614	XM_022486717.1
Q92614	XM_022486718.1
Q92614	XM_022486719.1
Q92614	XM_022486720.1
Q92614	XM_022486723.1
Q92614	XM_022486724.1
Q92614	XM_022486721.1
Q92614	XM_022486722.1
Q92614	XM_022486725.1
Q92621	XM_022434596.1
Q92932	XM_022451144.1
Q92932	XM_022451144.1
Q93075	XM_022440694.1
Q93075	XM_022440695.1
Q93075	XM_022440694.1
Q93075	XM_022440695.1
Q94B65	XM_022462405.1
Q969N2	XM_022430483.1
Q969Q4	XM_022478395.1
Q96AY4	XM_022476067.1
Q96AY4	XM_022476067.1
Q96AY4	XM_022476067.1
Q96D71	XM_022437141.1
Q96D71	XM_022437141.1
Q96D71	XM_022437140.1
Q96D71	XM_022437140.1
Q96D71	XM_022437140.1
Q96D71	XM_022437140.1
Q96D71	XM_022437141.1
Q96D71	XM_022437141.1
Q96D71	XM_022437141.1
Q96D71	XM_022437141.1
Q96D71	XM_022437141.1
Q96D71	XM_022437141.1
Q96D71	XM_022437140.1
Q96D71	XM_022437140.1
Q96D71	XM_022437140.1
Q96D71	XM_022437140.1
Q96DR7	XM_022489509.1
Q96DR7	XM_022489502.1
Q96DR7	XM_022489499.1
Q96DR7	XM_022489498.1
Q96DR7	XM_022489497.1
Q96DR7	XM_022489500.1
Q96DR7	XM_022489501.1
Q96DR7	XM_022489495.1
Q96DR7	XM_022489496.1
Q96DR7	XM_022489494.1
Q96DR7	XM_022489492.1
Q96DR7	XM_022489493.1
Q96DR7	XM_022489503.1
Q96DR7	XM_022489505.1
Q96DR7	XM_022489507.1
Q96DR7	XM_022489506.1
Q96DR7	XM_022489508.1
Q96FN5	XM_022481411.1
Q96FN5	XM_022481411.1
Q96FN5	XM_022481411.1
Q96FN5	XM_022481408.1
Q96FN5	XM_022481409.1
Q96FN5	XM_022481408.1
Q96FN5	XM_022481409.1
Q96FN5	XM_022481408.1
Q96FN5	XM_022481409.1
Q96FN5	XM_022481407.1
Q96FN5	XM_022481403.1
Q96FN5	XM_022481404.1
Q96FN5	XM_022481405.1
Q96FN5	XM_022481406.1
Q96FN5	XM_022481407.1
Q96FN5	XM_022481403.1
Q96FN5	XM_022481404.1
Q96FN5	XM_022481405.1
Q96FN5	XM_022481406.1
Q96FN5	XM_022481407.1
Q96FN5	XM_022481403.1
Q96FN5	XM_022481404.1
Q96FN5	XM_022481405.1
Q96FN5	XM_022481406.1
Q96FV9	XM_022463113.1
Q96I24	XM_022432236.1
Q96I24	XM_022432236.1
Q96I24	XM_022432236.1
Q96I24	XM_022432234.1
Q96I24	XM_022432231.1
Q96I24	XM_022432236.1
Q96I24	XM_022432228.1
Q96I24	XM_022432232.1
Q96I24	XM_022432252.1
Q96I24	XM_022432236.1
Q96I24	XM_022432235.1
Q96I24	XM_022432233.1
Q96I24	XM_022432234.1
Q96I24	XM_022432236.1
Q96I24	XM_022432231.1
Q96I24	XM_022432228.1
Q96I24	XM_022432231.1
Q96I24	XM_022432232.1
Q96I24	XM_022432235.1
Q96I24	XM_022432236.1
Q96I24	XM_022432232.1
Q96N23	XM_022442897.1
Q96N23	XM_022442897.1
Q96N23	XM_022442896.1
Q96N23	XM_022442896.1
Q96N23	XM_022442896.1
Q96N23	XM_022442896.1
Q96N23	XM_022442894.1
Q96N23	XM_022442897.1
Q96N23	XM_022442898.1
Q96N23	XM_022442894.1
Q96N23	XM_022442897.1
Q96N23	XM_022442898.1
Q96N23	XM_022442894.1
Q96N23	XM_022442895.1
Q96N23	XM_022442896.1
Q96N23	XM_022442897.1
Q96N23	XM_022442894.1
Q96N23	XM_022442895.1
Q96N23	XM_022442896.1
Q96N23	XM_022442897.1
Q96N23	XM_022442895.1
Q96N23	XM_022442895.1
Q96N23	XM_022442898.1
Q96N23	XM_022442898.1
Q96N23	XM_022442894.1
Q96N23	XM_022442895.1
Q96N23	XM_022442896.1
Q96N23	XM_022442898.1
Q96N23	XM_022442894.1
Q96N23	XM_022442895.1
Q96N23	XM_022442896.1
Q96N23	XM_022442898.1
Q96N23	XM_022442894.1
Q96N23	XM_022442895.1
Q96N23	XM_022442898.1
Q96N23	XM_022442894.1
Q96N23	XM_022442895.1
Q96N23	XM_022442898.1
Q96N23	XM_022442897.1
Q96N23	XM_022442897.1
Q96N23	XM_022442896.1
Q96N23	XM_022442896.1
Q96N23	XM_022442894.1
Q96N23	XM_022442895.1
Q96N23	XM_022442894.1
Q96N23	XM_022442895.1
Q96QE2	XM_022440095.1
Q96QE2	XM_022440095.1
Q96SB8	XM_022458635.1
Q96SB8	XM_022458636.1
Q99618	XM_022482737.1
Q99KF0	XM_022459923.1
Q99M15	XM_022485697.1
Q99MD8	XM_022487325.1
Q99MD8	XM_022487323.1
Q99MD8	XM_022487324.1
Q99MU0	XM_022453415.1
Q99MU0	XM_022453414.1
Q99NB1	XM_022477656.1
Q9BQI6	XM_022462953.1
Q9BQI6	XM_022462952.1
Q9BQI6	XM_022462953.1
Q9BQI6	XM_022462952.1
Q9BQI6	XM_022462952.1
Q9BQI6	XM_022462952.1
Q9BQI6	XM_022462953.1
Q9BQI6	XM_022462953.1
Q9BTW9	XM_022460141.1
Q9BTW9	XM_022460141.1
Q9BTW9	XM_022460141.1
Q9BVN2	XM_022451386.1
Q9BVN2	XM_022451387.1
Q9BVN2	XM_022451384.1
Q9BVN2	XM_022451387.1
Q9BVN2	XM_022451386.1
Q9BVN2	XM_022451384.1
Q9BXW9	XM_022442038.1
Q9BY12	XM_022474953.1
Q9BY12	XM_022474953.1
Q9BY12	XM_022474953.1
Q9BY12	XM_022474953.1
Q9BY12	XM_022474953.1
Q9BY12	XM_022474953.1
Q9BY12	XM_022474953.1
Q9BY12	XM_022474953.1
Q9BY12	XM_022474953.1
Q9BYB0	XM_022435267.1
Q9BYB0	XM_022435273.1
Q9BYB0	XM_022435269.1
Q9BYB0	XM_022435275.1
Q9BYB0	XM_022435266.1
Q9BYB0	XM_022435276.1
Q9BYB0	XM_022435278.1
Q9BYB0	XM_022435274.1
Q9BYB0	XM_022435268.1
Q9BYB0	XM_022435271.1
Q9BYB0	XM_022435272.1
Q9BYB0	XM_022435267.1
Q9BYB0	XM_022435273.1
Q9BYB0	XM_022435269.1
Q9BYB0	XM_022435275.1
Q9BYB0	XM_022435266.1
Q9BYB0	XM_022435276.1
Q9BYB0	XM_022435278.1
Q9BYB0	XM_022435274.1
Q9BYB0	XM_022435268.1
Q9BYB0	XM_022435271.1
Q9BYB0	XM_022435272.1
Q9BYB0	XM_022435278.1
Q9BYB0	XM_022435267.1
Q9BYB0	XM_022435273.1
Q9BYB0	XM_022435269.1
Q9BYB0	XM_022435275.1
Q9BYB0	XM_022435266.1
Q9BYB0	XM_022435276.1
Q9BYB0	XM_022435274.1
Q9BYB0	XM_022435268.1
Q9BYB0	XM_022435271.1
Q9BYB0	XM_022435272.1
Q9BZH6	XM_022485614.1
Q9BZH6	XM_022485615.1
Q9C0H5	XM_022486761.1
Q9C0H5	XM_022486761.1
Q9C0H5	XM_022486715.1
Q9C0H5	XM_022486715.1
Q9C0H5	XM_022486734.1
Q9C0H5	XM_022486734.1
Q9C0H5	XM_022486775.1
Q9C0H5	XM_022486775.1
Q9C0H5	XM_022486743.1
Q9C0H5	XM_022486743.1
Q9C0H5	XM_022486761.1
Q9C0H5	XM_022486769.1
Q9C0H5	XM_022486761.1
Q9C0H5	XM_022486769.1
Q9C0H5	XM_022486734.1
Q9C0H5	XM_022486734.1
Q9C0H5	XM_022486726.1
Q9C0H5	XM_022486726.1
Q9C0H5	XM_022486726.1
Q9C0H5	XM_022486726.1
Q9C0H5	XM_022486715.1
Q9C0H5	XM_022486715.1
Q9C0H5	XM_022486743.1
Q9C0H5	XM_022486752.1
Q9C0H5	XM_022486743.1
Q9C0H5	XM_022486752.1
Q9C0H5	XM_022486752.1
Q9C0H5	XM_022486752.1
Q9C0H5	XM_022486782.1
Q9C0H5	XM_022486782.1
Q9C0H5	XM_022486791.1
Q9C0H5	XM_022486791.1
Q9CPU4	XM_022481955.1
Q9CQN1	XM_022466076.1
Q9CWR2	XM_022464880.1
Q9CY21	XM_022486485.1
Q9D1J3	XM_022453489.1
Q9D2Z8	XM_022481412.1
Q9D2Z8	XM_022481412.1
Q9D2Z8	XM_022481412.1
Q9D2Z8	XM_022481415.1
Q9D2Z8	XM_022481415.1
Q9D2Z8	XM_022481415.1
Q9D2Z8	XM_022481417.1
Q9D2Z8	XM_022481417.1
Q9D2Z8	XM_022481417.1
Q9D2Z8	XM_022481416.1
Q9D2Z8	XM_022481416.1
Q9D2Z8	XM_022481416.1
Q9D2Z8	XM_022481414.1
Q9D2Z8	XM_022481414.1
Q9D2Z8	XM_022481414.1
Q9D2Z8	XM_022481413.1
Q9D2Z8	XM_022481413.1
Q9D2Z8	XM_022481413.1
Q9D787	XM_022430411.1
Q9D7V9	XM_022436734.1
Q9D850	XM_022464241.1
Q9DAX9	XM_022460308.1
Q9ES28	XM_022483410.1
Q9ES28	XM_022483413.1
Q9ES28	XM_022483422.1
Q9ES28	XM_022483415.1
Q9ES28	XM_022483411.1
Q9FLR5	XM_022445204.1
Q9FN03	XM_022475599.1
Q9FN03	XM_022475599.1
Q9FN03	XM_022475599.1
Q9FN03	XM_022475599.1
Q9FN03	XM_022475599.1
Q9GYZ0	XM_022483885.1
Q9H1K0	XM_022442215.1
Q9H1K0	XM_022442215.1
Q9H6P5	XM_022476965.1
Q9H7F0	XM_022484591.1
Q9H7F0	XM_022484590.1
Q9H7F0	XM_022484592.1
Q9HAU5	XM_022443530.1
Q9HAU5	XM_022443531.1
Q9HAU5	XM_022443532.1
Q9HC56	XM_022470349.1
Q9HC56	XM_022470344.1
Q9HC56	XM_022470348.1
Q9HC56	XM_022470346.1
Q9HC56	XM_022470342.1
Q9HC56	XM_022470345.1
Q9HC56	XM_022470350.1
Q9HC56	XM_022470343.1
Q9IBG7	XM_022436416.1
Q9IBG7	XM_022436416.1
Q9IBG7	XM_022436416.1
Q9JHU4	XM_022477297.1
Q9JHU4	XM_022477298.1
Q9JHU4	XM_022477299.1
Q9JHU4	XM_022477300.1
Q9JHU4	XM_022477301.1
Q9JHU4	XM_022477302.1
Q9JHU4	XM_022477297.1
Q9JHU4	XM_022477298.1
Q9JHU4	XM_022477299.1
Q9JHU4	XM_022477300.1
Q9JHU4	XM_022477301.1
Q9JHU4	XM_022477302.1
Q9JHU4	XM_022477297.1
Q9JHU4	XM_022477298.1
Q9JHU4	XM_022477299.1
Q9JHU4	XM_022477300.1
Q9JHU4	XM_022477301.1
Q9JHU4	XM_022477302.1
Q9JHU4	XM_022477297.1
Q9JHU4	XM_022477298.1
Q9JHU4	XM_022477299.1
Q9JHU4	XM_022477300.1
Q9JHU4	XM_022477301.1
Q9JHU4	XM_022477302.1
Q9JI70	XM_022476759.1
Q9JLG8	XM_022470096.1
Q9K907	XM_022453336.1
Q9NLA3	XM_022433936.1
Q9NLA3	XM_022433937.1
Q9NRL2	XM_022476891.1
Q9NRL2	XM_022476890.1
Q9NRL2	XM_022476891.1
Q9NRL2	XM_022476890.1
Q9NRL2	XM_022476890.1
Q9NRL2	XM_022476891.1
Q9NRL2	XM_022476890.1
Q9NRL2	XM_022476891.1
Q9NRL2	XM_022476890.1
Q9NRL2	XM_022476891.1
Q9NRL2	XM_022476890.1
Q9NRL2	XM_022476891.1
Q9NRM2	XM_022443826.1
Q9NRM2	XM_022443827.1
Q9NRM2	XM_022443828.1
Q9NU22	XM_022461910.1
Q9P0J1	XM_022486691.1
Q9P0U3	XM_022453100.1
Q9P2Q2	XM_022446731.1
Q9P2Q2	XM_022446731.1
Q9R095	XM_022458802.1
Q9R095	XM_022458798.1
Q9R095	XM_022458799.1
Q9R095	XM_022458800.1
Q9R095	XM_022458802.1
Q9R095	XM_022458803.1
Q9R095	XM_022458805.1
Q9R095	XM_022458798.1
Q9R095	XM_022458800.1
Q9R095	XM_022458803.1
Q9R095	XM_022458799.1
Q9R095	XM_022458798.1
Q9R095	XM_022458799.1
Q9R095	XM_022458800.1
Q9R095	XM_022458802.1
Q9R095	XM_022458803.1
Q9R095	XM_022458805.1
Q9R095	XM_022458805.1
Q9R095	XM_022458802.1
Q9R095	XM_022458799.1
Q9R095	XM_022458803.1
