Q9EQC4	CGI_10020977	GO:0005783; GO:0005789; GO:0009922; GO:0019367; GO:0030148; GO:0030176; GO:0034625; GO:0034626; GO:0035338; GO:0042761; GO:0102336; GO:0102337; GO:0102338
Q9EQD2	CGI_10005896	GO:0004930; GO:0005887; GO:0008188; GO:0015629; GO:0031628; GO:0032870; GO:0042277; GO:0043408; GO:0045761; GO:1901652; GO:2000479
Q9EQD2	CGI_10005899	GO:0004930; GO:0005887; GO:0008188; GO:0015629; GO:0031628; GO:0032870; GO:0042277; GO:0043408; GO:0045761; GO:1901652; GO:2000479
Q9EQD2	CGI_10007542	GO:0004930; GO:0005887; GO:0008188; GO:0015629; GO:0031628; GO:0032870; GO:0042277; GO:0043408; GO:0045761; GO:1901652; GO:2000479
Q9EQD2	CGI_10024153	GO:0004930; GO:0005887; GO:0008188; GO:0015629; GO:0031628; GO:0032870; GO:0042277; GO:0043408; GO:0045761; GO:1901652; GO:2000479
Q9EQG6	CGI_10026998	GO:0000186; GO:0005770; GO:0005829; GO:0010976; GO:0016021; GO:0019887; GO:0019901; GO:0030165; GO:0038180; GO:0043234; GO:1990090
Q9EQG7	CGI_10012222	GO:0004551; GO:0005576; GO:0005887; GO:0007154; GO:0009166; GO:0046872
Q9EQJ0	CGI_10008298	GO:0005245; GO:0005765; GO:0005886; GO:0006816; GO:0010008; GO:0010508; GO:0016021; GO:0042802; GO:0072345; GO:0086010
Q9EQQ2	CGI_10018262	GO:0005654; GO:0005783; GO:0005789; GO:0005794; GO:0015031; GO:0016021; GO:0016192; GO:0030134; GO:0032580; GO:0042175; GO:0043231; GO:0060628; GO:0070971
Q9EQT3	CGI_10028638	GO:0000082; GO:0000139; GO:0002102; GO:0003924; GO:0005525; GO:0005886; GO:0005925; GO:0007010; GO:0008360; GO:0016601; GO:0030036; GO:0042995; GO:0046872; GO:1903955
Q9EQW6	CGI_10001543	GO:0000122; GO:0003677; GO:0003700; GO:0003705; GO:0005634; GO:0005667; GO:0005737; GO:0006351; GO:0006355; GO:0007399; GO:0021522; GO:0021529; GO:0021530; GO:0021794; GO:0042552; GO:0042803; GO:0045665; GO:0048663; GO:0048709; GO:0048714; GO:0071837
Q9EQW7	CGI_10005525	GO:0000910; GO:0003777; GO:0005524; GO:0005813; GO:0005871; GO:0005874; GO:0006886; GO:0008017; GO:0008333; GO:0010008; GO:0016887; GO:0030496; GO:0032438; GO:0032588; GO:0035459; GO:0043001; GO:0072383
Q9EQW7	CGI_10011315	GO:0000910; GO:0003777; GO:0005524; GO:0005813; GO:0005871; GO:0005874; GO:0006886; GO:0008017; GO:0008333; GO:0010008; GO:0016887; GO:0030496; GO:0032438; GO:0032588; GO:0035459; GO:0043001; GO:0072383
Q9EQW7	CGI_10011318	GO:0000910; GO:0003777; GO:0005524; GO:0005813; GO:0005871; GO:0005874; GO:0006886; GO:0008017; GO:0008333; GO:0010008; GO:0016887; GO:0030496; GO:0032438; GO:0032588; GO:0035459; GO:0043001; GO:0072383
Q9EQW7	CGI_10011319	GO:0000910; GO:0003777; GO:0005524; GO:0005813; GO:0005871; GO:0005874; GO:0006886; GO:0008017; GO:0008333; GO:0010008; GO:0016887; GO:0030496; GO:0032438; GO:0032588; GO:0035459; GO:0043001; GO:0072383
Q9EQZ7	CGI_10016437	GO:0005622; GO:0006886; GO:0007269; GO:0010628; GO:0017137; GO:0017156; GO:0017157; GO:0019933; GO:0030054; GO:0030073; GO:0042391; GO:0043005; GO:0044325; GO:0046872; GO:0048786; GO:0048791; GO:0060077; GO:0061669; GO:0070062; GO:0097151; GO:1903861; GO:2000300; GO:2000463
Q9ER34	CGI_10016366	GO:0001889; GO:0003994; GO:0005506; GO:0005739; GO:0006099; GO:0006101; GO:0006102; GO:0035900; GO:0043209; GO:0051538; GO:0051539
Q9ER47	CGI_10027870	GO:0005249; GO:0005887; GO:0042391
Q9ER74	CGI_10015297	GO:0000122; GO:0000792; GO:0001085; GO:0001105; GO:0001158; GO:0001657; GO:0001658; GO:0001822; GO:0001843; GO:0003281; GO:0003337; GO:0003340; GO:0003677; GO:0003682; GO:0005634; GO:0005737; GO:0007507; GO:0008013; GO:0010369; GO:0016575; GO:0016581; GO:0021553; GO:0021772; GO:0021889; GO:0021915; GO:0030177; GO:0031129; GO:0035136; GO:0035137; GO:0042473; GO:0042733; GO:0045666; GO:0045879; GO:0045892; GO:0045893; GO:0045944; GO:0046872; GO:0048566; GO:0060173; GO:0061034; GO:0072073; GO:0072092; GO:0072309; GO:0090190; GO:2000177; GO:2000381; GO:2000384
Q9ER97	CGI_10025547	GO:0005344; GO:0005739; GO:0006915; GO:0015671; GO:0019825; GO:0020037; GO:0043204; GO:0046872
Q9ERA9	CGI_10023276	GO:0000338; GO:0005524; GO:0005635; GO:0005788; GO:0005856; GO:0006996; GO:0006998; GO:0007155; GO:0008021; GO:0008092; GO:0016887; GO:0030054; GO:0030141; GO:0030426; GO:0030659; GO:0031175; GO:0031965; GO:0034504; GO:0042406; GO:0044319; GO:0045104; GO:0048489; GO:0051082; GO:0051260; GO:0051584; GO:0061077; GO:0071712; GO:0071763; GO:0072321; GO:1900244; GO:2000008
Q9ERD9	CGI_10005058	GO:0002376; GO:0005829; GO:0016597; GO:0019441; GO:0019825; GO:0020037; GO:0033754; GO:0046872
Q9ERE6	CGI_10018618	GO:0001725; GO:0001934; GO:0003779; GO:0005737; GO:0032507; GO:0035509
Q9ERE8	CGI_10006905	GO:0003779
Q9ERH3	CGI_10010489	GO:0002244; GO:0008021
Q9ERH8	CGI_10006723	GO:0005887; GO:0015389; GO:0015390; GO:0015860; GO:0015864
Q9ERH8	CGI_10011328	GO:0005887; GO:0015389; GO:0015390; GO:0015860; GO:0015864
Q9ERI2	CGI_10001987	GO:0001750; GO:0003924; GO:0005525; GO:0005622; GO:0005764; GO:0005770; GO:0005794; GO:0005829; GO:0006605; GO:0006887; GO:0007596; GO:0010628; GO:0016192; GO:0016324; GO:0019003; GO:0019882; GO:0019904; GO:0030141; GO:0030318; GO:0030425; GO:0030667; GO:0031489; GO:0032400; GO:0032402; GO:0032585; GO:0033093; GO:0036257; GO:0042470; GO:0043316; GO:0043320; GO:0043473; GO:0045921; GO:0050766; GO:0051875; GO:0051904; GO:0070062; GO:0070382; GO:0071985; GO:0097278; GO:1903307; GO:1903428; GO:1903435; GO:1990182
Q9ERR8	CGI_10021803	GO:0003677; GO:0005634; GO:0006351; GO:0006355; GO:0046872
Q9ERS1	CGI_10017162	GO:0005244; GO:0005887; GO:0022841; GO:0030322; GO:0071805
Q9ERU2	CGI_10015938	GO:0003677; GO:0005634; GO:0006351; GO:0006355; GO:0042476; GO:0046872
Q9ERU9	CGI_10000138	GO:0000082; GO:0001975; GO:0003723; GO:0003755; GO:0005634; GO:0005635; GO:0005642; GO:0005643; GO:0005739; GO:0005813; GO:0006405; GO:0006457; GO:0006511; GO:0006606; GO:0006607; GO:0007051; GO:0008536; GO:0016874; GO:0016925; GO:0019789; GO:0031965; GO:0032403; GO:0033133; GO:0042405; GO:0043547; GO:0044614; GO:0044615; GO:0046604; GO:0046872; GO:0051028; GO:0051642; GO:0090526; GO:1990723
Q9ES00	CGI_10022153	GO:0000151; GO:0000209; GO:0003222; GO:0005524; GO:0005634; GO:0005737; GO:0006457; GO:0006511; GO:0006513; GO:0008626; GO:0009411; GO:0016567; GO:0019899; GO:0030433; GO:0031175; GO:0034450; GO:0034976; GO:0042787; GO:0043161; GO:0044257; GO:0051082; GO:0051117; GO:0051865; GO:0061630
Q9ES03	CGI_10020437	GO:0000122; GO:0000977; GO:0000978; GO:0001077; GO:0001085; GO:0001102; GO:0001105; GO:0001569; GO:0001764; GO:0001947; GO:0003143; GO:0003148; GO:0003151; GO:0003175; GO:0003176; GO:0003180; GO:0003193; GO:0003203; GO:0003207; GO:0003215; GO:0003272; GO:0003279; GO:0003344; GO:0003677; GO:0003700; GO:0005634; GO:0005737; GO:0006936; GO:0008015; GO:0008283; GO:0009953; GO:0010717; GO:0010991; GO:0021524; GO:0035050; GO:0035922; GO:0036306; GO:0045892; GO:0045893; GO:0045944; GO:0055008; GO:0060045; GO:0060413; GO:0060577
Q9ES28	CGI_10006995	GO:0000322; GO:0001726; GO:0002244; GO:0005085; GO:0005089; GO:0005829; GO:0005886; GO:0005925; GO:0005938; GO:0007030; GO:0007399; GO:0010763; GO:0019901; GO:0030027; GO:0030032; GO:0032092; GO:0035023; GO:0035556; GO:0043005; GO:0043025; GO:0043065; GO:0043234; GO:0043547; GO:0048041; GO:0060124; GO:1900026; GO:1904424; GO:2000394
Q9ES30	CGI_10000824	GO:0005576; GO:0005581; GO:0005615; GO:0005623; GO:0010629; GO:0016020; GO:0035356; GO:0042347; GO:0042593; GO:0042802; GO:0045721; GO:0050715; GO:0050728; GO:0051259; GO:0051897; GO:0070062; GO:0070165; GO:0070206; GO:0070374; GO:0071638; GO:1900165
Q9ES30	CGI_10001557	GO:0005576; GO:0005581; GO:0005615; GO:0005623; GO:0010629; GO:0016020; GO:0035356; GO:0042347; GO:0042593; GO:0042802; GO:0045721; GO:0050715; GO:0050728; GO:0051259; GO:0051897; GO:0070062; GO:0070165; GO:0070206; GO:0070374; GO:0071638; GO:1900165
Q9ES30	CGI_10002141	GO:0005576; GO:0005581; GO:0005615; GO:0005623; GO:0010629; GO:0016020; GO:0035356; GO:0042347; GO:0042593; GO:0042802; GO:0045721; GO:0050715; GO:0050728; GO:0051259; GO:0051897; GO:0070062; GO:0070165; GO:0070206; GO:0070374; GO:0071638; GO:1900165
Q9ES30	CGI_10002633	GO:0005576; GO:0005581; GO:0005615; GO:0005623; GO:0010629; GO:0016020; GO:0035356; GO:0042347; GO:0042593; GO:0042802; GO:0045721; GO:0050715; GO:0050728; GO:0051259; GO:0051897; GO:0070062; GO:0070165; GO:0070206; GO:0070374; GO:0071638; GO:1900165
Q9ES30	CGI_10007278	GO:0005576; GO:0005581; GO:0005615; GO:0005623; GO:0010629; GO:0016020; GO:0035356; GO:0042347; GO:0042593; GO:0042802; GO:0045721; GO:0050715; GO:0050728; GO:0051259; GO:0051897; GO:0070062; GO:0070165; GO:0070206; GO:0070374; GO:0071638; GO:1900165
Q9ES30	CGI_10007585	GO:0005576; GO:0005581; GO:0005615; GO:0005623; GO:0010629; GO:0016020; GO:0035356; GO:0042347; GO:0042593; GO:0042802; GO:0045721; GO:0050715; GO:0050728; GO:0051259; GO:0051897; GO:0070062; GO:0070165; GO:0070206; GO:0070374; GO:0071638; GO:1900165
Q9ES30	CGI_10008114	GO:0005576; GO:0005581; GO:0005615; GO:0005623; GO:0010629; GO:0016020; GO:0035356; GO:0042347; GO:0042593; GO:0042802; GO:0045721; GO:0050715; GO:0050728; GO:0051259; GO:0051897; GO:0070062; GO:0070165; GO:0070206; GO:0070374; GO:0071638; GO:1900165
Q9ES30	CGI_10008239	GO:0005576; GO:0005581; GO:0005615; GO:0005623; GO:0010629; GO:0016020; GO:0035356; GO:0042347; GO:0042593; GO:0042802; GO:0045721; GO:0050715; GO:0050728; GO:0051259; GO:0051897; GO:0070062; GO:0070165; GO:0070206; GO:0070374; GO:0071638; GO:1900165
Q9ES30	CGI_10008906	GO:0005576; GO:0005581; GO:0005615; GO:0005623; GO:0010629; GO:0016020; GO:0035356; GO:0042347; GO:0042593; GO:0042802; GO:0045721; GO:0050715; GO:0050728; GO:0051259; GO:0051897; GO:0070062; GO:0070165; GO:0070206; GO:0070374; GO:0071638; GO:1900165
Q9ES30	CGI_10010226	GO:0005576; GO:0005581; GO:0005615; GO:0005623; GO:0010629; GO:0016020; GO:0035356; GO:0042347; GO:0042593; GO:0042802; GO:0045721; GO:0050715; GO:0050728; GO:0051259; GO:0051897; GO:0070062; GO:0070165; GO:0070206; GO:0070374; GO:0071638; GO:1900165
Q9ES30	CGI_10010590	GO:0005576; GO:0005581; GO:0005615; GO:0005623; GO:0010629; GO:0016020; GO:0035356; GO:0042347; GO:0042593; GO:0042802; GO:0045721; GO:0050715; GO:0050728; GO:0051259; GO:0051897; GO:0070062; GO:0070165; GO:0070206; GO:0070374; GO:0071638; GO:1900165
Q9ES30	CGI_10010996	GO:0005576; GO:0005581; GO:0005615; GO:0005623; GO:0010629; GO:0016020; GO:0035356; GO:0042347; GO:0042593; GO:0042802; GO:0045721; GO:0050715; GO:0050728; GO:0051259; GO:0051897; GO:0070062; GO:0070165; GO:0070206; GO:0070374; GO:0071638; GO:1900165
Q9ES30	CGI_10010999	GO:0005576; GO:0005581; GO:0005615; GO:0005623; GO:0010629; GO:0016020; GO:0035356; GO:0042347; GO:0042593; GO:0042802; GO:0045721; GO:0050715; GO:0050728; GO:0051259; GO:0051897; GO:0070062; GO:0070165; GO:0070206; GO:0070374; GO:0071638; GO:1900165
Q9ES30	CGI_10011450	GO:0005576; GO:0005581; GO:0005615; GO:0005623; GO:0010629; GO:0016020; GO:0035356; GO:0042347; GO:0042593; GO:0042802; GO:0045721; GO:0050715; GO:0050728; GO:0051259; GO:0051897; GO:0070062; GO:0070165; GO:0070206; GO:0070374; GO:0071638; GO:1900165
Q9ES30	CGI_10013066	GO:0005576; GO:0005581; GO:0005615; GO:0005623; GO:0010629; GO:0016020; GO:0035356; GO:0042347; GO:0042593; GO:0042802; GO:0045721; GO:0050715; GO:0050728; GO:0051259; GO:0051897; GO:0070062; GO:0070165; GO:0070206; GO:0070374; GO:0071638; GO:1900165
Q9ES30	CGI_10013069	GO:0005576; GO:0005581; GO:0005615; GO:0005623; GO:0010629; GO:0016020; GO:0035356; GO:0042347; GO:0042593; GO:0042802; GO:0045721; GO:0050715; GO:0050728; GO:0051259; GO:0051897; GO:0070062; GO:0070165; GO:0070206; GO:0070374; GO:0071638; GO:1900165
Q9ES30	CGI_10013071	GO:0005576; GO:0005581; GO:0005615; GO:0005623; GO:0010629; GO:0016020; GO:0035356; GO:0042347; GO:0042593; GO:0042802; GO:0045721; GO:0050715; GO:0050728; GO:0051259; GO:0051897; GO:0070062; GO:0070165; GO:0070206; GO:0070374; GO:0071638; GO:1900165
Q9ES30	CGI_10013073	GO:0005576; GO:0005581; GO:0005615; GO:0005623; GO:0010629; GO:0016020; GO:0035356; GO:0042347; GO:0042593; GO:0042802; GO:0045721; GO:0050715; GO:0050728; GO:0051259; GO:0051897; GO:0070062; GO:0070165; GO:0070206; GO:0070374; GO:0071638; GO:1900165
Q9ES30	CGI_10013362	GO:0005576; GO:0005581; GO:0005615; GO:0005623; GO:0010629; GO:0016020; GO:0035356; GO:0042347; GO:0042593; GO:0042802; GO:0045721; GO:0050715; GO:0050728; GO:0051259; GO:0051897; GO:0070062; GO:0070165; GO:0070206; GO:0070374; GO:0071638; GO:1900165
Q9ES30	CGI_10014673	GO:0005576; GO:0005581; GO:0005615; GO:0005623; GO:0010629; GO:0016020; GO:0035356; GO:0042347; GO:0042593; GO:0042802; GO:0045721; GO:0050715; GO:0050728; GO:0051259; GO:0051897; GO:0070062; GO:0070165; GO:0070206; GO:0070374; GO:0071638; GO:1900165
Q9ES30	CGI_10016021	GO:0005576; GO:0005581; GO:0005615; GO:0005623; GO:0010629; GO:0016020; GO:0035356; GO:0042347; GO:0042593; GO:0042802; GO:0045721; GO:0050715; GO:0050728; GO:0051259; GO:0051897; GO:0070062; GO:0070165; GO:0070206; GO:0070374; GO:0071638; GO:1900165
Q9ES30	CGI_10016318	GO:0005576; GO:0005581; GO:0005615; GO:0005623; GO:0010629; GO:0016020; GO:0035356; GO:0042347; GO:0042593; GO:0042802; GO:0045721; GO:0050715; GO:0050728; GO:0051259; GO:0051897; GO:0070062; GO:0070165; GO:0070206; GO:0070374; GO:0071638; GO:1900165
Q9ES30	CGI_10017364	GO:0005576; GO:0005581; GO:0005615; GO:0005623; GO:0010629; GO:0016020; GO:0035356; GO:0042347; GO:0042593; GO:0042802; GO:0045721; GO:0050715; GO:0050728; GO:0051259; GO:0051897; GO:0070062; GO:0070165; GO:0070206; GO:0070374; GO:0071638; GO:1900165
Q9ES30	CGI_10017365	GO:0005576; GO:0005581; GO:0005615; GO:0005623; GO:0010629; GO:0016020; GO:0035356; GO:0042347; GO:0042593; GO:0042802; GO:0045721; GO:0050715; GO:0050728; GO:0051259; GO:0051897; GO:0070062; GO:0070165; GO:0070206; GO:0070374; GO:0071638; GO:1900165
Q9ES30	CGI_10018692	GO:0005576; GO:0005581; GO:0005615; GO:0005623; GO:0010629; GO:0016020; GO:0035356; GO:0042347; GO:0042593; GO:0042802; GO:0045721; GO:0050715; GO:0050728; GO:0051259; GO:0051897; GO:0070062; GO:0070165; GO:0070206; GO:0070374; GO:0071638; GO:1900165
Q9ES30	CGI_10020809	GO:0005576; GO:0005581; GO:0005615; GO:0005623; GO:0010629; GO:0016020; GO:0035356; GO:0042347; GO:0042593; GO:0042802; GO:0045721; GO:0050715; GO:0050728; GO:0051259; GO:0051897; GO:0070062; GO:0070165; GO:0070206; GO:0070374; GO:0071638; GO:1900165
Q9ES30	CGI_10022590	GO:0005576; GO:0005581; GO:0005615; GO:0005623; GO:0010629; GO:0016020; GO:0035356; GO:0042347; GO:0042593; GO:0042802; GO:0045721; GO:0050715; GO:0050728; GO:0051259; GO:0051897; GO:0070062; GO:0070165; GO:0070206; GO:0070374; GO:0071638; GO:1900165
Q9ES30	CGI_10022591	GO:0005576; GO:0005581; GO:0005615; GO:0005623; GO:0010629; GO:0016020; GO:0035356; GO:0042347; GO:0042593; GO:0042802; GO:0045721; GO:0050715; GO:0050728; GO:0051259; GO:0051897; GO:0070062; GO:0070165; GO:0070206; GO:0070374; GO:0071638; GO:1900165
Q9ES30	CGI_10022877	GO:0005576; GO:0005581; GO:0005615; GO:0005623; GO:0010629; GO:0016020; GO:0035356; GO:0042347; GO:0042593; GO:0042802; GO:0045721; GO:0050715; GO:0050728; GO:0051259; GO:0051897; GO:0070062; GO:0070165; GO:0070206; GO:0070374; GO:0071638; GO:1900165
Q9ES30	CGI_10023014	GO:0005576; GO:0005581; GO:0005615; GO:0005623; GO:0010629; GO:0016020; GO:0035356; GO:0042347; GO:0042593; GO:0042802; GO:0045721; GO:0050715; GO:0050728; GO:0051259; GO:0051897; GO:0070062; GO:0070165; GO:0070206; GO:0070374; GO:0071638; GO:1900165
Q9ES30	CGI_10023015	GO:0005576; GO:0005581; GO:0005615; GO:0005623; GO:0010629; GO:0016020; GO:0035356; GO:0042347; GO:0042593; GO:0042802; GO:0045721; GO:0050715; GO:0050728; GO:0051259; GO:0051897; GO:0070062; GO:0070165; GO:0070206; GO:0070374; GO:0071638; GO:1900165
Q9ES30	CGI_10026769	GO:0005576; GO:0005581; GO:0005615; GO:0005623; GO:0010629; GO:0016020; GO:0035356; GO:0042347; GO:0042593; GO:0042802; GO:0045721; GO:0050715; GO:0050728; GO:0051259; GO:0051897; GO:0070062; GO:0070165; GO:0070206; GO:0070374; GO:0071638; GO:1900165
Q9ES30	CGI_10027985	GO:0005576; GO:0005581; GO:0005615; GO:0005623; GO:0010629; GO:0016020; GO:0035356; GO:0042347; GO:0042593; GO:0042802; GO:0045721; GO:0050715; GO:0050728; GO:0051259; GO:0051897; GO:0070062; GO:0070165; GO:0070206; GO:0070374; GO:0071638; GO:1900165
Q9ES45	CGI_10026683	GO:0004601; GO:0005509; GO:0006590; GO:0006979; GO:0016021; GO:0016174; GO:0016324; GO:0019221; GO:0020037; GO:0030054; GO:0042335; GO:0042446; GO:0042744; GO:0050665; GO:0051591
Q9ES46	CGI_10013699	GO:0003779; GO:0005856; GO:0005886; GO:0005925; GO:0007155; GO:0030018; GO:0030027; GO:0030031; GO:0030032; GO:0031532; GO:0071963
Q9ES88	CGI_10012747	GO:0005215; GO:0005887; GO:0006814; GO:0015293; GO:0070062; GO:0098656
Q9ES88	CGI_10017395	GO:0005215; GO:0005887; GO:0006814; GO:0015293; GO:0070062; GO:0098656
Q9ES90	CGI_10022932	GO:0004930; GO:0005886; GO:0005887; GO:0007010; GO:0007186; GO:0007204; GO:0016494; GO:0035025; GO:0051482; GO:0070098; GO:1901386; GO:1904456
Q9ESB5	CGI_10010064	GO:0005509; GO:0005737
Q9ESJ7	CGI_10013097	GO:0005634; GO:0005737; GO:0006351; GO:0006355; GO:0006955; GO:0007249
Q9ESK9	CGI_10019937	GO:0000045; GO:0000407; GO:0000422; GO:0001889; GO:0001934; GO:0005634; GO:0005737; GO:0005829; GO:0006351; GO:0006355; GO:0006914; GO:0007049; GO:0007507; GO:0019901; GO:0030242; GO:0031965; GO:0032947; GO:0034045; GO:0043066; GO:0045793; GO:0046330; GO:0061709; GO:0061723; GO:1990316; GO:2001237
Q9ESL4	CGI_10019292	GO:0000075; GO:0000077; GO:0000287; GO:0003723; GO:0004674; GO:0004709; GO:0005524; GO:0005634; GO:0005737; GO:0005829; GO:0006468; GO:0007010; GO:0007050; GO:0007257; GO:0009314; GO:0035556; GO:0042733; GO:0043065; GO:0060173
Q9ESM0	CGI_10026811	GO:0000832; GO:0001650; GO:0005524; GO:0005829; GO:0008440; GO:0046854; GO:0052723; GO:0052724
Q9ESN6	CGI_10000087	GO:0004842; GO:0005737; GO:0008270; GO:0017022; GO:0043523; GO:0061630
Q9ESN6	CGI_10000229	GO:0004842; GO:0005737; GO:0008270; GO:0017022; GO:0043523; GO:0061630
Q9ESN6	CGI_10000236	GO:0004842; GO:0005737; GO:0008270; GO:0017022; GO:0043523; GO:0061630
Q9ESN6	CGI_10000580	GO:0004842; GO:0005737; GO:0008270; GO:0017022; GO:0043523; GO:0061630
Q9ESN6	CGI_10000750	GO:0004842; GO:0005737; GO:0008270; GO:0017022; GO:0043523; GO:0061630
Q9ESN6	CGI_10001077	GO:0004842; GO:0005737; GO:0008270; GO:0017022; GO:0043523; GO:0061630
Q9ESN6	CGI_10001182	GO:0004842; GO:0005737; GO:0008270; GO:0017022; GO:0043523; GO:0061630
Q9ESN6	CGI_10001184	GO:0004842; GO:0005737; GO:0008270; GO:0017022; GO:0043523; GO:0061630
Q9ESN6	CGI_10001595	GO:0004842; GO:0005737; GO:0008270; GO:0017022; GO:0043523; GO:0061630
Q9ESN6	CGI_10001817	GO:0004842; GO:0005737; GO:0008270; GO:0017022; GO:0043523; GO:0061630
Q9ESN6	CGI_10002431	GO:0004842; GO:0005737; GO:0008270; GO:0017022; GO:0043523; GO:0061630
Q9ESN6	CGI_10002484	GO:0004842; GO:0005737; GO:0008270; GO:0017022; GO:0043523; GO:0061630
Q9ESN6	CGI_10002548	GO:0004842; GO:0005737; GO:0008270; GO:0017022; GO:0043523; GO:0061630
Q9ESN6	CGI_10002550	GO:0004842; GO:0005737; GO:0008270; GO:0017022; GO:0043523; GO:0061630
Q9ESN6	CGI_10002719	GO:0004842; GO:0005737; GO:0008270; GO:0017022; GO:0043523; GO:0061630
Q9ESN6	CGI_10002752	GO:0004842; GO:0005737; GO:0008270; GO:0017022; GO:0043523; GO:0061630
Q9ESN6	CGI_10002780	GO:0004842; GO:0005737; GO:0008270; GO:0017022; GO:0043523; GO:0061630
Q9ESN6	CGI_10002849	GO:0004842; GO:0005737; GO:0008270; GO:0017022; GO:0043523; GO:0061630
Q9ESN6	CGI_10003105	GO:0004842; GO:0005737; GO:0008270; GO:0017022; GO:0043523; GO:0061630
Q9ESN6	CGI_10003432	GO:0004842; GO:0005737; GO:0008270; GO:0017022; GO:0043523; GO:0061630
Q9ESN6	CGI_10003706	GO:0004842; GO:0005737; GO:0008270; GO:0017022; GO:0043523; GO:0061630
Q9ESN6	CGI_10003962	GO:0004842; GO:0005737; GO:0008270; GO:0017022; GO:0043523; GO:0061630
Q9ESN6	CGI_10004095	GO:0004842; GO:0005737; GO:0008270; GO:0017022; GO:0043523; GO:0061630
Q9ESN6	CGI_10004462	GO:0004842; GO:0005737; GO:0008270; GO:0017022; GO:0043523; GO:0061630
Q9ESN6	CGI_10004463	GO:0004842; GO:0005737; GO:0008270; GO:0017022; GO:0043523; GO:0061630
Q9ESN6	CGI_10004543	GO:0004842; GO:0005737; GO:0008270; GO:0017022; GO:0043523; GO:0061630
Q9ESN6	CGI_10004738	GO:0004842; GO:0005737; GO:0008270; GO:0017022; GO:0043523; GO:0061630
Q9ESN6	CGI_10004928	GO:0004842; GO:0005737; GO:0008270; GO:0017022; GO:0043523; GO:0061630
Q9ESN6	CGI_10005736	GO:0004842; GO:0005737; GO:0008270; GO:0017022; GO:0043523; GO:0061630
Q9ESN6	CGI_10005941	GO:0004842; GO:0005737; GO:0008270; GO:0017022; GO:0043523; GO:0061630
Q9ESN6	CGI_10006706	GO:0004842; GO:0005737; GO:0008270; GO:0017022; GO:0043523; GO:0061630
Q9ESN6	CGI_10006732	GO:0004842; GO:0005737; GO:0008270; GO:0017022; GO:0043523; GO:0061630
Q9ESN6	CGI_10006831	GO:0004842; GO:0005737; GO:0008270; GO:0017022; GO:0043523; GO:0061630
Q9ESN6	CGI_10007087	GO:0004842; GO:0005737; GO:0008270; GO:0017022; GO:0043523; GO:0061630
Q9ESN6	CGI_10007505	GO:0004842; GO:0005737; GO:0008270; GO:0017022; GO:0043523; GO:0061630
Q9ESN6	CGI_10007681	GO:0004842; GO:0005737; GO:0008270; GO:0017022; GO:0043523; GO:0061630
Q9ESN6	CGI_10008132	GO:0004842; GO:0005737; GO:0008270; GO:0017022; GO:0043523; GO:0061630
Q9ESN6	CGI_10008563	GO:0004842; GO:0005737; GO:0008270; GO:0017022; GO:0043523; GO:0061630
Q9ESN6	CGI_10008909	GO:0004842; GO:0005737; GO:0008270; GO:0017022; GO:0043523; GO:0061630
Q9ESN6	CGI_10008938	GO:0004842; GO:0005737; GO:0008270; GO:0017022; GO:0043523; GO:0061630
Q9ESN6	CGI_10009237	GO:0004842; GO:0005737; GO:0008270; GO:0017022; GO:0043523; GO:0061630
Q9ESN6	CGI_10009382	GO:0004842; GO:0005737; GO:0008270; GO:0017022; GO:0043523; GO:0061630
Q9ESN6	CGI_10009418	GO:0004842; GO:0005737; GO:0008270; GO:0017022; GO:0043523; GO:0061630
Q9ESN6	CGI_10009419	GO:0004842; GO:0005737; GO:0008270; GO:0017022; GO:0043523; GO:0061630
Q9ESN6	CGI_10009608	GO:0004842; GO:0005737; GO:0008270; GO:0017022; GO:0043523; GO:0061630
Q9ESN6	CGI_10009609	GO:0004842; GO:0005737; GO:0008270; GO:0017022; GO:0043523; GO:0061630
Q9ESN6	CGI_10009948	GO:0004842; GO:0005737; GO:0008270; GO:0017022; GO:0043523; GO:0061630
Q9ESN6	CGI_10010111	GO:0004842; GO:0005737; GO:0008270; GO:0017022; GO:0043523; GO:0061630
Q9ESN6	CGI_10010274	GO:0004842; GO:0005737; GO:0008270; GO:0017022; GO:0043523; GO:0061630
Q9ESN6	CGI_10010332	GO:0004842; GO:0005737; GO:0008270; GO:0017022; GO:0043523; GO:0061630
Q9ESN6	CGI_10011017	GO:0004842; GO:0005737; GO:0008270; GO:0017022; GO:0043523; GO:0061630
Q9ESN6	CGI_10011768	GO:0004842; GO:0005737; GO:0008270; GO:0017022; GO:0043523; GO:0061630
Q9ESN6	CGI_10012007	GO:0004842; GO:0005737; GO:0008270; GO:0017022; GO:0043523; GO:0061630
Q9ESN6	CGI_10012013	GO:0004842; GO:0005737; GO:0008270; GO:0017022; GO:0043523; GO:0061630
Q9ESN6	CGI_10012834	GO:0004842; GO:0005737; GO:0008270; GO:0017022; GO:0043523; GO:0061630
